Ensembl Transcript ID	Associated Gene Name
ENST00000599216	CTD-3088G3.8
ENST00000598234	CTD-3088G3.8
ENST00000422424	FAM96B
ENST00000568572	FAM96B
ENST00000567511	FAM96B
ENST00000399506	DLG4
ENST00000302955	DLG4
ENST00000399510	DLG4
ENST00000485100	DLG4
ENST00000451807	DLG4
ENST00000447163	DLG4
ENST00000486626	DLG4
ENST00000493294	DLG4
ENST00000344641	MRRF
ENST00000441707	MRRF
ENST00000373723	MRRF
ENST00000373729	MRRF
ENST00000394315	MRRF
ENST00000297908	MRRF
ENST00000336278	SNTB2
ENST00000525632	SNTB2
ENST00000360496	SNTB2
ENST00000532317	PICALM
ENST00000526033	PICALM
ENST00000530692	PICALM
ENST00000393346	PICALM
ENST00000529760	PICALM
ENST00000528398	PICALM
ENST00000532603	PICALM
ENST00000356360	PICALM
ENST00000529016	PICALM
ENST00000526961	PICALM
ENST00000530542	PICALM
ENST00000531930	PICALM
ENST00000525162	PICALM
ENST00000528256	PICALM
ENST00000630913	PICALM
ENST00000313146	ISG20L2
ENST00000368219	ISG20L2
ENST00000613846	LAIR2
ENST00000613910	LAIR2
ENST00000622556	LAIR2
ENST00000621280	LAIR2
ENST00000568344	SYT16
ENST00000430451	SYT16
ENST00000571244	MMP12
ENST00000290536	M1AP
ENST00000409585	M1AP
ENST00000421985	M1AP
ENST00000536235	M1AP
ENST00000369649	SLC10A3
ENST00000393586	SLC10A3
ENST00000393587	SLC10A3
ENST00000453912	SLC10A3
ENST00000263512	SLC10A3
ENST00000373078	NAIF1
ENST00000634804	RP11-49P4.7
ENST00000519676	SLC25A30
ENST00000618165	SLC25A30
ENST00000519547	SLC25A30
ENST00000522438	SLC25A30
ENST00000539591	SLC25A30
ENST00000445177	SIK3
ENST00000375300	SIK3
ENST00000454905	SIK3
ENST00000446921	SIK3
ENST00000413553	SIK3
ENST00000298316	ARF6
ENST00000231887	EHHADH
ENST00000456310	EHHADH
ENST00000440662	EHHADH
ENST00000234961	OPRD1
ENST00000621425	OPRD1
ENST00000244051	MOCS3
ENST00000337138	HIF1A
ENST00000394997	HIF1A
ENST00000323441	HIF1A
ENST00000557538	HIF1A
ENST00000539097	HIF1A
ENST00000633753	WNT9B
ENST00000613753	WNT9B
ENST00000633488	WNT9B
ENST00000220592	AGO2
ENST00000519980	AGO2
ENST00000524328	AGO2
ENST00000421422	ZHX3
ENST00000309060	ZHX3
ENST00000560364	ZHX3
ENST00000559234	ZHX3
ENST00000544979	ZHX3
ENST00000559436	ZHX3
ENST00000558993	ZHX3
ENST00000560361	ZHX3
ENST00000432768	ZHX3
ENST00000441102	ZHX3
ENST00000373261	ZHX3
ENST00000436440	ZHX3
ENST00000436099	ZHX3
ENST00000419740	ZHX3
ENST00000373165	ZNF711
ENST00000276123	ZNF711
ENST00000360700	ZNF711
ENST00000367579	MR1
ENST00000282990	MR1
ENST00000367580	MR1
ENST00000617803	MR1
ENST00000614012	MR1
ENST00000434571	MR1
ENST00000236051	EBNA1BP2
ENST00000431635	EBNA1BP2
ENST00000330728	OR56A4
ENST00000368884	PSMD4
ENST00000368881	PSMD4
ENST00000437736	PSMD4
ENST00000445776	PSMD4
ENST00000453615	PSMD4
ENST00000371941	PREX1
ENST00000620554	PREX1
ENST00000394095	SENP7
ENST00000394091	SENP7
ENST00000394094	SENP7
ENST00000314261	SENP7
ENST00000394085	SENP7
ENST00000348610	SENP7
ENST00000366089	SENP7
ENST00000508645	SLC27A6
ENST00000262462	SLC27A6
ENST00000395266	SLC27A6
ENST00000506176	SLC27A6
ENST00000299736	CENPV
ENST00000570799	AADACL2
ENST00000297142	NEUROD6
ENST00000611245	NEUROD6
ENST00000256108	IMPA1
ENST00000311489	IMPA1
ENST00000449740	IMPA1
ENST00000523942	IMPA1
ENST00000519964	IMPA1
ENST00000521360	IMPA1
ENST00000522997	IMPA1
ENST00000518202	IMPA1
ENST00000635172	SEPT7
ENST00000635476	SEPT7
ENST00000399034	SEPT7
ENST00000435235	SEPT7
ENST00000634600	SEPT7
ENST00000635047	SEPT7
ENST00000485569	SEPT7
ENST00000350320	SEPT7
ENST00000432293	SEPT7
ENST00000399035	SEPT7
ENST00000626395	ZDHHC6
ENST00000369405	ZDHHC6
ENST00000369404	ZDHHC6
ENST00000611422	KIR2DL5A
ENST00000393446	ST7
ENST00000265437	ST7
ENST00000393451	ST7
ENST00000323984	ST7
ENST00000393449	ST7
ENST00000417919	ST7
ENST00000446490	ST7
ENST00000421345	ST7
ENST00000432298	ST7
ENST00000422922	ST7
ENST00000449366	ST7
ENST00000434836	ST7
ENST00000393443	ST7
ENST00000465133	ST7
ENST00000477742	ST7
ENST00000393447	ST7
ENST00000393444	ST7
ENST00000420755	ST7
ENST00000490039	ST7
ENST00000372343	IPO13
ENST00000372339	IPO13
ENST00000408949	OR2A12
ENST00000428880	BCS1L
ENST00000430322	BCS1L
ENST00000456050	BCS1L
ENST00000443791	BCS1L
ENST00000359273	BCS1L
ENST00000392109	BCS1L
ENST00000392110	BCS1L
ENST00000423377	BCS1L
ENST00000392111	BCS1L
ENST00000412366	BCS1L
ENST00000439945	BCS1L
ENST00000431802	BCS1L
ENST00000426649	BCS1L
ENST00000436603	BCS1L
ENST00000408906	OR2A5
ENST00000392509	DYNLL1
ENST00000549649	DYNLL1
ENST00000548342	DYNLL1
ENST00000242577	DYNLL1
ENST00000548214	DYNLL1
ENST00000392508	DYNLL1
ENST00000550178	DYNLL1
ENST00000550845	DYNLL1
ENST00000549989	DYNLL1
ENST00000552870	DYNLL1
ENST00000216286	NID2
ENST00000556572	NID2
ENST00000617139	NID2
ENST00000541773	NID2
ENST00000341690	TAF1C
ENST00000567759	TAF1C
ENST00000566732	TAF1C
ENST00000570117	TAF1C
ENST00000568265	TAF1C
ENST00000561955	TAF1C
ENST00000564345	TAF1C
ENST00000564454	TAF1C
ENST00000541676	TAF1C
ENST00000341689	TMEM202
ENST00000567679	TMEM202
ENST00000634733	HIST1H3E
ENST00000614911	HIST1H3E
ENST00000302312	AHSP
ENST00000564707	AHSP
ENST00000520509	CCNE2
ENST00000396133	CCNE2
ENST00000524224	CCNE2
ENST00000308108	CCNE2
ENST00000611101	CCNE2
ENST00000415247	HLA-DPA1
ENST00000414003	HLA-DPA1
ENST00000439393	HLA-DPA1
ENST00000425105	HLA-DPA1
ENST00000448742	HLA-DPA1
ENST00000617497	HLA-DPA1
ENST00000359120	SH3RF2
ENST00000511217	SH3RF2
ENST00000472647	NME7
ENST00000367811	NME7
ENST00000284311	GPR15
ENST00000447146	PQBP1
ENST00000247140	PQBP1
ENST00000443648	PQBP1
ENST00000456306	PQBP1
ENST00000218224	PQBP1
ENST00000396763	PQBP1
ENST00000376566	PQBP1
ENST00000376563	PQBP1
ENST00000367460	RGS18
ENST00000415833	NPIPB5
ENST00000543407	NPIPB5
ENST00000356156	NPIPB5
ENST00000541154	NPIPB5
ENST00000536620	NPIPB5
ENST00000538606	NPIPB5
ENST00000517539	NPIPB5
ENST00000528249	NPIPB5
ENST00000424340	NPIPB5
ENST00000451409	NPIPB5
ENST00000357370	NPIPB5
ENST00000621622	NPIPB5
ENST00000375662	FAM131C
ENST00000585159	CBLN2
ENST00000269503	CBLN2
ENST00000584764	CBLN2
ENST00000581073	CBLN2
ENST00000589181	ANGPTL6
ENST00000592641	ANGPTL6
ENST00000253109	ANGPTL6
ENST00000368761	TRAF3IP2
ENST00000359831	TRAF3IP2
ENST00000340026	TRAF3IP2
ENST00000368735	TRAF3IP2
ENST00000392556	TRAF3IP2
ENST00000184266	NDUFB4
ENST00000485064	NDUFB4
ENST00000492739	NDUFB4
ENST00000488594	GGPS1
ENST00000471812	GGPS1
ENST00000282841	GGPS1
ENST00000391855	GGPS1
ENST00000497327	GGPS1
ENST00000358966	GGPS1
ENST00000477853	EMC1
ENST00000375199	EMC1
ENST00000375208	EMC1
ENST00000486405	EMC1
ENST00000356068	EMC1
ENST00000372409	PCIF1
ENST00000479348	PCIF1
ENST00000380770	ICAM4
ENST00000340992	ICAM4
ENST00000393717	ICAM4
ENST00000529342	C11orf52
ENST00000278601	C11orf52
ENST00000372731	SPTAN1
ENST00000630804	SPTAN1
ENST00000627441	SPTAN1
ENST00000372739	SPTAN1
ENST00000358161	SPTAN1
ENST00000630866	SPTAN1
ENST00000630981	SPTAN1
ENST00000288078	FUK
ENST00000572784	FUK
ENST00000574784	FUK
ENST00000571514	FUK
ENST00000378912	FUK
ENST00000573352	FUK
ENST00000576453	FUK
ENST00000361464	MGEA5
ENST00000357797	MGEA5
ENST00000370094	MGEA5
ENST00000429860	MGEA5
ENST00000439817	MGEA5
ENST00000301085	ZNF534
ENST00000433050	ZNF534
ENST00000332323	ZNF534
ENST00000432303	ZNF534
ENST00000617900	ZNF534
ENST00000398484	FGFRL1
ENST00000510644	FGFRL1
ENST00000504138	FGFRL1
ENST00000512174	FGFRL1
ENST00000507339	FGFRL1
ENST00000264748	FGFRL1
ENST00000602648	C10orf131
ENST00000423344	C10orf131
ENST00000618242	C10orf131
ENST00000288398	TPM1
ENST00000358278	TPM1
ENST00000610733	TPM1
ENST00000560445	TPM1
ENST00000403994	TPM1
ENST00000357980	TPM1
ENST00000559556	TPM1
ENST00000559397	TPM1
ENST00000267996	TPM1
ENST00000560970	TPM1
ENST00000561266	TPM1
ENST00000334895	TPM1
ENST00000404484	TPM1
ENST00000560959	TPM1
ENST00000559281	TPM1
ENST00000317516	TPM1
ENST00000560615	TPM1
ENST00000560679	TPM1
ENST00000558910	TPM1
ENST00000398117	BCL2
ENST00000333681	BCL2
ENST00000589955	BCL2
ENST00000318967	INTS3
ENST00000435409	INTS3
ENST00000512605	INTS3
ENST00000228843	RAD51AP1
ENST00000352618	RAD51AP1
ENST00000544927	RAD51AP1
ENST00000536117	RAD51AP1
ENST00000394817	SIL1
ENST00000265195	SIL1
ENST00000509534	SIL1
ENST00000505945	SIL1
ENST00000508639	SIL1
ENST00000513453	SIL1
ENST00000507002	SIL1
ENST00000505830	SIL1
ENST00000505353	SIL1
ENST00000357214	SFPQ
ENST00000367614	TDRD5
ENST00000294848	TDRD5
ENST00000417329	TDRD5
ENST00000444136	TDRD5
ENST00000357103	ADIPOR2
ENST00000360537	PLAGL1
ENST00000354765	PLAGL1
ENST00000367572	PLAGL1
ENST00000625622	PLAGL1
ENST00000367571	PLAGL1
ENST00000417959	PLAGL1
ENST00000628651	PLAGL1
ENST00000626294	PLAGL1
ENST00000626462	PLAGL1
ENST00000627449	PLAGL1
ENST00000629195	PLAGL1
ENST00000626373	PLAGL1
ENST00000416623	PLAGL1
ENST00000437412	PLAGL1
ENST00000444202	PLAGL1
ENST00000392307	PLAGL1
ENST00000535240	KCNJ2
ENST00000243457	KCNJ2
ENST00000315962	TRIM55
ENST00000353317	TRIM55
ENST00000276573	TRIM55
ENST00000350034	TRIM55
ENST00000614214	LILRB4
ENST00000617426	LILRB4
ENST00000621368	LILRB4
ENST00000619910	LILRB4
ENST00000617098	LILRB4
ENST00000616806	LILRB4
ENST00000249053	IGLL1
ENST00000330377	IGLL1
ENST00000438703	IGLL1
ENST00000393808	ST3GAL5
ENST00000393805	ST3GAL5
ENST00000377332	ST3GAL5
ENST00000455892	ST3GAL5
ENST00000266604	LLPH
ENST00000446587	LLPH
ENST00000347230	ZFYVE26
ENST00000557306	ZFYVE26
ENST00000555452	ZFYVE26
ENST00000418147	HLA-B
ENST00000359635	HLA-B
ENST00000507110	MRPS30
ENST00000622078	MRPS30
ENST00000271332	CELSR2
ENST00000394132	TTC23
ENST00000558663	TTC23
ENST00000394135	TTC23
ENST00000434594	TTC23
ENST00000394129	TTC23
ENST00000561365	TTC23
ENST00000560279	TTC23
ENST00000560860	TTC23
ENST00000560772	TTC23
ENST00000558078	TTC23
ENST00000560235	TTC23
ENST00000262074	TTC23
ENST00000298699	C12orf50
ENST00000550553	C12orf50
ENST00000551163	C12orf50
ENST00000411544	SERINC3
ENST00000342374	SERINC3
ENST00000255175	SERINC3
ENST00000441068	FMO5
ENST00000254090	FMO5
ENST00000369272	FMO5
ENST00000533174	FMO5
ENST00000533848	FMO5
ENST00000578284	FMO5
ENST00000308251	KCNG4
ENST00000568181	KCNG4
ENST00000527805	ATM
ENST00000527891	ATM
ENST00000532931	ATM
ENST00000530958	ATM
ENST00000452508	ATM
ENST00000526567	ATM
ENST00000601453	ATM
ENST00000531525	ATM
ENST00000278616	ATM
ENST00000375156	FKBPL
ENST00000614885	KIR3DP1
ENST00000391945	ERCC2
ENST00000391941	ERCC2
ENST00000485403	ERCC2
ENST00000586131	ERCC2
ENST00000586856	ERCC2
ENST00000391944	ERCC2
ENST00000354185	DDX21
ENST00000620315	DDX21
ENST00000347528	ANK1
ENST00000289734	ANK1
ENST00000522231	ANK1
ENST00000522543	ANK1
ENST00000314214	ANK1
ENST00000520299	ANK1
ENST00000265709	ANK1
ENST00000348036	ANK1
ENST00000335651	ANK1
ENST00000427233	GIGYF2
ENST00000373563	GIGYF2
ENST00000428883	GIGYF2
ENST00000456491	GIGYF2
ENST00000409480	GIGYF2
ENST00000421433	GIGYF2
ENST00000425040	GIGYF2
ENST00000430720	GIGYF2
ENST00000409547	GIGYF2
ENST00000423659	GIGYF2
ENST00000409196	GIGYF2
ENST00000409451	GIGYF2
ENST00000429187	GIGYF2
ENST00000440945	GIGYF2
ENST00000424414	GIGYF2
ENST00000445650	GIGYF2
ENST00000436349	GIGYF2
ENST00000421778	GIGYF2
ENST00000455139	GIGYF2
ENST00000427649	GIGYF2
ENST00000410033	GIGYF2
ENST00000426102	GIGYF2
ENST00000629305	GIGYF2
ENST00000539925	LTBR
ENST00000228918	LTBR
ENST00000536876	LTBR
ENST00000543190	LTBR
ENST00000541102	LTBR
ENST00000371600	NPDC1
ENST00000371601	NPDC1
ENST00000472668	NPDC1
ENST00000309958	KLK10
ENST00000358789	KLK10
ENST00000599077	KLK10
ENST00000391805	KLK10
ENST00000286096	KDM8
ENST00000569329	KDM8
ENST00000441782	KDM8
ENST00000562733	KDM8
ENST00000568965	KDM8
ENST00000567735	KDM8
ENST00000275569	POMZP3
ENST00000310842	POMZP3
ENST00000441393	POMZP3
ENST00000454397	POMZP3
ENST00000246801	TSKS
ENST00000358830	TSKS
ENST00000379579	SPDYA
ENST00000334056	SPDYA
ENST00000449210	SPDYA
ENST00000439646	SPDYA
ENST00000057513	TNIP3
ENST00000507879	TNIP3
ENST00000509841	TNIP3
ENST00000515036	TNIP3
ENST00000366667	AGT
ENST00000391993	TRAF3IP1
ENST00000373327	TRAF3IP1
ENST00000356562	WFDC11
ENST00000324384	WFDC11
ENST00000618797	WFDC11
ENST00000431982	FKBP6
ENST00000442793	FKBP6
ENST00000413573	FKBP6
ENST00000252037	FKBP6
ENST00000233969	SLC9A2
ENST00000435962	TC2N
ENST00000340892	TC2N
ENST00000360594	TC2N
ENST00000556018	TC2N
ENST00000556590	TC2N
ENST00000404338	ARHGAP35
ENST00000614079	ARHGAP35
ENST00000615647	ARHGAP35
ENST00000457382	WDR46
ENST00000450918	WDR46
ENST00000454688	NRF1
ENST00000223190	NRF1
ENST00000311967	NRF1
ENST00000393230	NRF1
ENST00000353868	NRF1
ENST00000393232	NRF1
ENST00000400274	DIP2A
ENST00000457905	DIP2A
ENST00000466639	DIP2A
ENST00000435722	DIP2A
ENST00000417564	DIP2A
ENST00000303039	OR8J1
ENST00000375352	CD300LD
ENST00000448775	CLMP
ENST00000369484	CMC4
ENST00000369479	CMC4
ENST00000271628	SF3B4
ENST00000457312	SF3B4
ENST00000371276	TTC22
ENST00000371274	TTC22
ENST00000448308	TTC22
ENST00000398290	TRIM77
ENST00000534392	TRIM77
ENST00000263579	DCPS
ENST00000330682	TCEB3C
ENST00000311275	ZMYND8
ENST00000360911	ZMYND8
ENST00000458360	ZMYND8
ENST00000467200	ZMYND8
ENST00000262975	ZMYND8
ENST00000471951	ZMYND8
ENST00000352431	ZMYND8
ENST00000540497	ZMYND8
ENST00000461685	ZMYND8
ENST00000617418	ZMYND8
ENST00000435836	ZMYND8
ENST00000446894	ZMYND8
ENST00000441977	ZMYND8
ENST00000446994	ZMYND8
ENST00000355972	ZMYND8
ENST00000396281	ZMYND8
ENST00000619049	ZMYND8
ENST00000611941	ZMYND8
ENST00000372023	ZMYND8
ENST00000536340	ZMYND8
ENST00000377759	SNX5
ENST00000377768	SNX5
ENST00000463050	SNX5
ENST00000431277	SNX5
ENST00000419004	SNX5
ENST00000606557	SNX5
ENST00000606602	SNX5
ENST00000481323	SNX5
ENST00000486039	SNX5
ENST00000367627	TOR3A
ENST00000367625	TOR3A
ENST00000352445	TOR3A
ENST00000447595	TOR3A
ENST00000416526	HMG20B
ENST00000333651	HMG20B
ENST00000417382	HMG20B
ENST00000453933	HMG20B
ENST00000262949	HMG20B
ENST00000585900	HMG20B
ENST00000376705	HS6ST3
ENST00000620595	HS6ST3
ENST00000276241	CT55
ENST00000344129	CT55
ENST00000623056	LDB3
ENST00000372066	LDB3
ENST00000361373	LDB3
ENST00000623007	LDB3
ENST00000372056	LDB3
ENST00000263066	LDB3
ENST00000477489	LDB3
ENST00000429277	LDB3
ENST00000542786	LDB3
ENST00000464451	SEC61A1
ENST00000243253	SEC61A1
ENST00000481210	SEC61A1
ENST00000424880	SEC61A1
ENST00000330579	NOC4L
ENST00000541954	NOC4L
ENST00000484793	MACF1
ENST00000602421	MACF1
ENST00000567887	MACF1
ENST00000372915	MACF1
ENST00000361689	MACF1
ENST00000524432	MACF1
ENST00000564288	MACF1
ENST00000494012	MACF1
ENST00000530262	MACF1
ENST00000372925	MACF1
ENST00000289893	MACF1
ENST00000530275	MACF1
ENST00000482035	MACF1
ENST00000360115	MACF1
ENST00000446276	MACF1
ENST00000442046	MACF1
ENST00000422234	MACF1
ENST00000369236	GFRA1
ENST00000355422	GFRA1
ENST00000369234	GFRA1
ENST00000439649	GFRA1
ENST00000392246	SUMO1
ENST00000409368	SUMO1
ENST00000392244	SUMO1
ENST00000409712	SUMO1
ENST00000409181	SUMO1
ENST00000409498	SUMO1
ENST00000409205	SUMO1
ENST00000392245	SUMO1
ENST00000621211	RNH1
ENST00000619599	RNH1
ENST00000632954	RNH1
ENST00000631652	RNH1
ENST00000632527	RNH1
ENST00000633287	RNH1
ENST00000612988	RNH1
ENST00000617351	RNH1
ENST00000633464	RNH1
ENST00000631468	RNH1
ENST00000633732	RNH1
ENST00000633418	RNH1
ENST00000631828	RNH1
ENST00000618184	RNH1
ENST00000382874	ZMYM2
ENST00000382871	ZMYM2
ENST00000620447	ZMYM2
ENST00000610343	ZMYM2
ENST00000371445	DMRTB1
ENST00000567648	VAC14
ENST00000261776	VAC14
ENST00000536184	VAC14
ENST00000566416	VAC14
ENST00000529487	CCDC180
ENST00000233954	IL1RL1
ENST00000447231	IL1RL1
ENST00000311734	IL1RL1
ENST00000409584	IL1RL1
ENST00000404917	IL1RL1
ENST00000373279	C10orf35
ENST00000421716	C10orf35
ENST00000621511	KIAA0430
ENST00000631398	KIAA0430
ENST00000632628	KIAA0430
ENST00000632465	KIAA0430
ENST00000633837	KIAA0430
ENST00000619034	BFAR
ENST00000632391	BFAR
ENST00000632966	BFAR
ENST00000634109	BFAR
ENST00000633638	BFAR
ENST00000634083	BFAR
ENST00000632031	BFAR
ENST00000598984	SNRNP70
ENST00000598441	SNRNP70
ENST00000221448	SNRNP70
ENST00000601411	SNRNP70
ENST00000429586	ABCF3
ENST00000292808	ABCF3
ENST00000355057	HIST1H4J
ENST00000332217	OR10J3
ENST00000595830	ZNF418
ENST00000396147	ZNF418
ENST00000425570	ZNF418
ENST00000600989	ZNF418
ENST00000599852	ZNF418
ENST00000601593	ZNF418
ENST00000593296	ZNF418
ENST00000595569	ZNF418
ENST00000616958	ZNF418
ENST00000217426	AHCY
ENST00000538132	AHCY
ENST00000371419	PFDN4
ENST00000369110	PREP
ENST00000448705	PREP
ENST00000490491	PMF1-BGLAP
ENST00000368276	PMF1-BGLAP
ENST00000567140	PMF1-BGLAP
ENST00000320139	PMF1-BGLAP
ENST00000317398	ZNF671
ENST00000596939	ZNF671
ENST00000335820	ZNF671
ENST00000508423	KIAA0232
ENST00000307659	KIAA0232
ENST00000425103	KIAA0232
ENST00000356805	SPTBN1
ENST00000389980	SPTBN1
ENST00000333896	SPTBN1
ENST00000615901	SPTBN1
ENST00000376014	TMEM51
ENST00000451326	TMEM51
ENST00000400796	TMEM51
ENST00000434578	TMEM51
ENST00000376008	TMEM51
ENST00000428417	TMEM51
ENST00000391549	OR10C1
ENST00000550017	OR10C1
ENST00000372435	PRPS1
ENST00000372419	PRPS1
ENST00000372418	PRPS1
ENST00000372428	PRPS1
ENST00000264501	KIAA1109
ENST00000424425	KIAA1109
ENST00000449251	KIAA1109
ENST00000446180	KIAA1109
ENST00000419325	KIAA1109
ENST00000421930	KIAA1109
ENST00000438707	KIAA1109
ENST00000306802	KIAA1109
ENST00000442707	KIAA1109
ENST00000388738	KIAA1109
ENST00000409039	DNAH10
ENST00000540041	DNAH10
ENST00000614082	DNAH10
ENST00000216951	GSS
ENST00000451957	GSS
ENST00000409839	REG3A
ENST00000305165	REG3A
ENST00000393878	REG3A
ENST00000446072	FLOT1
ENST00000457133	FLOT1
ENST00000432428	FLOT1
ENST00000439396	FLOT1
ENST00000437093	FLOT1
ENST00000422714	FLOT1
ENST00000436025	FLOT1
ENST00000562295	GOLGA8S
ENST00000311330	CD248
ENST00000296271	RHO
ENST00000567107	GOLGA6L2
ENST00000312015	GOLGA6L2
ENST00000345070	GOLGA6L2
ENST00000440172	KIAA1549
ENST00000422774	KIAA1549
ENST00000619082	NLRP7
ENST00000619096	NLRP7
ENST00000622173	NLRP7
ENST00000614922	NLRP7
ENST00000621787	NLRP7
ENST00000252288	GAMT
ENST00000447102	GAMT
ENST00000591788	GAMT
ENST00000510636	CDHR2
ENST00000261944	CDHR2
ENST00000506348	CDHR2
ENST00000243103	HOXC12
ENST00000248071	KLF2
ENST00000592003	KLF2
ENST00000272238	ATP6V1C2
ENST00000381661	ATP6V1C2
ENST00000635370	ATP6V1C2
ENST00000330687	CMTM4
ENST00000561680	CMTM4
ENST00000394106	CMTM4
ENST00000563952	CMTM4
ENST00000380649	HADHA
ENST00000492433	HADHA
ENST00000370314	GABRA3
ENST00000535043	GABRA3
ENST00000380171	ATRAID
ENST00000606999	ATRAID
ENST00000405489	ATRAID
ENST00000419744	ATRAID
ENST00000611786	ATRAID
ENST00000264108	HAT1
ENST00000293845	CCDC42
ENST00000539522	CCDC42
ENST00000581598	CCDC42
ENST00000409016	INPP4A
ENST00000409851	INPP4A
ENST00000409463	INPP4A
ENST00000409540	INPP4A
ENST00000523221	INPP4A
ENST00000074304	INPP4A
ENST00000297239	SYTL3
ENST00000367081	SYTL3
ENST00000360448	SYTL3
ENST00000611299	SYTL3
ENST00000279783	OR8K1
ENST00000396008	PRR34
ENST00000296473	MON1A
ENST00000455683	MON1A
ENST00000417270	MON1A
ENST00000275072	PM20D2
ENST00000635056	CDC14A
ENST00000455467	CDC14A
ENST00000361544	CDC14A
ENST00000370124	CDC14A
ENST00000336454	CDC14A
ENST00000379303	ACOT9
ENST00000336430	ACOT9
ENST00000379295	ACOT9
ENST00000473710	ACOT9
ENST00000492081	ACOT9
ENST00000361866	COL6A1
ENST00000612273	COL6A1
ENST00000302040	OR5A2
ENST00000358716	BAZ1A
ENST00000382422	BAZ1A
ENST00000556314	BAZ1A
ENST00000360310	BAZ1A
ENST00000367592	PEX3
ENST00000367591	PEX3
ENST00000265441	WNT2
ENST00000491214	WNT2
ENST00000311104	GPR151
ENST00000435990	MXD1
ENST00000264444	MXD1
ENST00000540449	MXD1
ENST00000468284	CKAP2
ENST00000378034	CKAP2
ENST00000258607	CKAP2
ENST00000378037	CKAP2
ENST00000490903	CKAP2
ENST00000480747	CKAP2
ENST00000257100	SPOCD1
ENST00000360482	SPOCD1
ENST00000452755	SPOCD1
ENST00000533231	SPOCD1
ENST00000528579	SPOCD1
ENST00000529396	SPOCD1
ENST00000528791	SPOCD1
ENST00000525930	SPOCD1
ENST00000395346	PIGS
ENST00000308360	PIGS
ENST00000305784	DTYMK
ENST00000445261	DTYMK
ENST00000420144	DTYMK
ENST00000400897	MASP2
ENST00000400898	MASP2
ENST00000354232	ETFB
ENST00000309244	ETFB
ENST00000596253	ETFB
ENST00000379215	ECHDC3
ENST00000420401	ECHDC3
ENST00000422887	ECHDC3
ENST00000376840	TBC1D8
ENST00000409318	TBC1D8
ENST00000368115	FCER1A
ENST00000368114	FCER1A
ENST00000580306	ZNF18
ENST00000322748	ZNF18
ENST00000454073	ZNF18
ENST00000577671	ZNF18
ENST00000582607	ZNF18
ENST00000580903	ZNF18
ENST00000580613	ZNF18
ENST00000389658	LAMA1
ENST00000634030	NPIPA1
ENST00000632782	NPIPA1
ENST00000633354	NPIPA1
ENST00000560841	TMCO5A
ENST00000558625	TMCO5A
ENST00000559502	TMCO5A
ENST00000558148	TMCO5A
ENST00000558158	TMCO5A
ENST00000319669	TMCO5A
ENST00000447839	ERCC6-PGBD3
ENST00000515869	ERCC6-PGBD3
ENST00000531120	EIF3M
ENST00000524896	EIF3M
ENST00000323213	EIF3M
ENST00000533439	EIF3M
ENST00000526267	EIF3M
ENST00000423676	LGALS9B
ENST00000324290	LGALS9B
ENST00000377160	OR14J1
ENST00000361891	ILF2
ENST00000368684	ILF2
ENST00000368681	ILF2
ENST00000615950	ILF2
ENST00000616645	HSH2D
ENST00000613986	HSH2D
ENST00000593031	HSH2D
ENST00000328300	COL4A5
ENST00000361603	COL4A5
ENST00000505728	COL4A5
ENST00000515658	COL4A5
ENST00000504541	COL4A5
ENST00000278886	NINL
ENST00000336104	NINL
ENST00000422516	NINL
ENST00000625258	CH17-270A2.2
ENST00000393452	TDP1
ENST00000554180	TDP1
ENST00000393454	TDP1
ENST00000553617	TDP1
ENST00000335725	TDP1
ENST00000556867	TDP1
ENST00000553527	TDP1
ENST00000553989	TDP1
ENST00000556498	TDP1
ENST00000555880	TDP1
ENST00000556063	TDP1
ENST00000429687	PARP2
ENST00000250416	PARP2
ENST00000527915	PARP2
ENST00000539930	PARP2
ENST00000606888	ANKRD34A
ENST00000619813	ANKRD34A
ENST00000619519	ANKRD34A
ENST00000571252	PCDHGA4
ENST00000612927	PCDHGA4
ENST00000380470	ASB11
ENST00000344384	ASB11
ENST00000480796	ASB11
ENST00000403312	HADH
ENST00000309522	HADH
ENST00000505878	HADH
ENST00000603302	HADH
ENST00000626637	HADH
ENST00000395090	RTN1
ENST00000342503	RTN1
ENST00000267484	RTN1
ENST00000611068	RTN1
ENST00000394303	CACNB1
ENST00000394310	CACNB1
ENST00000344140	CACNB1
ENST00000622445	CACNB1
ENST00000610935	ZNF787
ENST00000586787	ZNF787
ENST00000587279	ZNF787
ENST00000380698	SERPINB9
ENST00000338005	CCDC183
ENST00000261038	DIRC2
ENST00000453269	TAF6
ENST00000472509	TAF6
ENST00000452041	TAF6
ENST00000344095	TAF6
ENST00000437822	TAF6
ENST00000493322	TAF6
ENST00000440225	TAF6
ENST00000452438	TAF6
ENST00000523306	TAF6
ENST00000449571	TAF6
ENST00000520135	TAF6
ENST00000451699	TAF6
ENST00000417349	TAF6
ENST00000431404	TAF6
ENST00000460673	TAF6
ENST00000367245	MYCT1
ENST00000529453	MYCT1
ENST00000532295	MYCT1
ENST00000283131	SMARCA5
ENST00000368984	HTRA1
ENST00000420892	HTRA1
ENST00000325250	MAGEB18
ENST00000337195	CTBP2
ENST00000309035	CTBP2
ENST00000334808	CTBP2
ENST00000531469	CTBP2
ENST00000494626	CTBP2
ENST00000411419	CTBP2
ENST00000530884	CTBP2
ENST00000367604	HIVEP2
ENST00000012134	HIVEP2
